user_id,signup_date,country,device,acquisition_channel
4586,2024-01-05,US,mobile,organic
4587,2024-01-07,India,MOBILE,organic
4588,2024-03-16,India,desktop,organic
4589,2024-03-09,UK,mobile,ads
4590,2024-03-15,India,Mobile,referral
4591,2024-02-14,US,mobile,ads
4592,2024-03-28,India,MOBILE,organic
4593,2024-03-15,India,Mobile,organic
4594,2024-01-29,India,desktop,organic
4595,2024-01-25,UK,mobile,ads
4596,2024-01-25,US,desktop,ads
4597,2024-02-03,India,mobile,ads
4598,2024-02-26,US,desktop,referral
4599,2024-01-18,India,desktop,referral
4600,2024-01-16,UK,desktop,organic
4601,2024-01-08,UK,desktop,ads
4602,2024-03-04,,Mobile,organic
4603,2024-02-25,US,MOBILE,organic
4604,2024-03-08,UK,desktop,referral
4605,2024-03-30,UK,Mobile,organic
4606,2024-01-17,UK,desktop,ads
4607,2024-01-22,UK,Mobile,ads
4608,2024-03-18,,mobile,organic
4609,2024-02-21,UK,desktop,referral
4610,2024-03-03,US,desktop,referral
4611,2024-01-28,UK,mobile,organic
4612,2024-01-04,,Mobile,referral
4613,2024-01-24,India,desktop,ads
4614,2024-03-26,UK,mobile,organic
4615,2024-03-09,US,mobile,organic
4616,2024-03-03,US,desktop,organic
4617,2024-03-08,India,mobile,organic
4618,2024-01-23,UK,Mobile,referral
4619,2024-01-06,UK,Mobile,organic
4620,2024-01-18,India,mobile,organic
4621,2024-02-06,India,desktop,referral
4622,2024-01-14,India,Mobile,organic
4623,2024-01-13,US,MOBILE,organic
4624,2024-02-19,India,MOBILE,organic
4625,2024-02-29,UK,mobile,organic
4626,2024-02-05,India,desktop,ads
4627,2024-03-30,UK,mobile,referral
4628,2024-02-18,US,mobile,referral
4629,2024-03-17,UK,desktop,organic
4630,2024-03-07,India,MOBILE,referral
4631,2024-03-19,US,MOBILE,organic
4632,2024-01-05,UK,desktop,referral
4633,2024-01-16,,Mobile,ads
4634,2024-02-17,UK,Mobile,ads
4635,2024-03-25,India,desktop,ads
4636,2024-01-05,US,desktop,organic
4637,2024-03-21,India,desktop,organic
4638,2024-02-22,UK,desktop,organic
4639,2024-03-20,UK,Mobile,organic
4640,2024-02-24,US,MOBILE,ads
4641,2024-01-26,US,Mobile,referral
4642,2024-02-09,UK,MOBILE,organic
4643,2024-03-14,UK,MOBILE,ads
4644,2024-01-25,India,MOBILE,organic
4645,2024-01-15,US,Mobile,organic
4646,2024-03-11,India,Mobile,organic
4647,2024-02-01,UK,mobile,organic
4648,2024-02-13,UK,Mobile,organic
4649,2024-01-12,US,desktop,ads
4650,2024-01-24,US,MOBILE,organic
4651,2024-03-26,India,Mobile,ads
4652,2024-03-04,UK,MOBILE,ads
4653,2024-01-30,US,desktop,organic
4654,2024-03-19,India,desktop,ads
4655,2024-02-03,UK,mobile,ads
4656,2024-03-04,US,mobile,ads
4657,2024-03-28,US,MOBILE,referral
4658,2024-01-08,India,MOBILE,organic
4659,2024-03-14,US,desktop,organic
4660,2024-03-15,India,mobile,referral
4661,2024-03-18,US,mobile,ads
4662,2024-01-18,UK,mobile,ads
4663,2024-01-16,UK,Mobile,organic
4664,2024-03-04,India,Mobile,ads
4665,2024-01-20,,mobile,ads
4666,2024-03-09,US,mobile,organic
4667,2024-03-08,UK,Mobile,organic
4668,2024-01-06,UK,mobile,organic
4669,2024-03-16,US,MOBILE,ads
4670,2024-01-15,UK,MOBILE,organic
4671,2024-03-09,US,Mobile,organic
4672,2024-02-12,UK,MOBILE,referral
4673,2024-01-17,India,MOBILE,organic
4674,2024-01-28,US,mobile,referral
4675,2024-01-13,UK,Mobile,organic
4676,2024-03-26,US,Mobile,ads
4677,2024-03-08,UK,MOBILE,organic
4678,2024-03-15,UK,Mobile,ads
4679,2024-03-29,UK,MOBILE,ads
4680,2024-02-15,US,mobile,ads
4681,2024-02-04,India,desktop,ads
4682,2024-01-24,India,desktop,ads
4683,2024-01-13,UK,desktop,organic
4684,2024-03-18,US,Mobile,ads
4685,2024-02-26,,mobile,organic
4686,2024-01-19,,desktop,organic
4687,2024-01-24,US,Mobile,ads
4688,2024-02-02,UK,Mobile,organic
4689,2024-01-31,India,desktop,organic
4690,2024-02-21,UK,Mobile,organic
4691,2024-03-08,US,Mobile,referral
4692,2024-03-09,UK,Mobile,ads
4693,2024-03-14,UK,Mobile,organic
4694,2024-02-18,US,mobile,referral
4695,2024-01-19,US,Mobile,ads
4696,2024-02-11,UK,desktop,ads
4697,2024-03-29,India,mobile,ads
4698,2024-02-12,US,Mobile,ads
4699,2024-01-21,India,Mobile,organic
4700,2024-03-08,India,Mobile,referral
4701,2024-01-02,US,mobile,organic
4702,2024-01-07,India,mobile,organic
4703,2024-03-28,UK,mobile,ads
4704,2024-03-13,India,mobile,organic
4705,2024-01-28,India,MOBILE,ads
4706,2024-02-24,India,Mobile,organic
4707,2024-03-28,UK,mobile,organic
4708,2024-01-25,US,MOBILE,organic
4709,2024-03-24,India,MOBILE,referral
4710,2024-03-10,US,Mobile,organic
4711,2024-02-25,US,desktop,organic
4712,2024-03-25,US,Mobile,referral
4713,2024-01-12,US,MOBILE,referral
4714,2024-03-26,US,Mobile,organic
4715,2024-02-04,US,mobile,organic
4716,2024-01-29,India,MOBILE,organic
4717,2024-01-06,US,desktop,ads
4718,2024-03-07,US,desktop,organic
4719,2024-02-29,US,mobile,referral
4720,2024-01-09,US,mobile,organic
4721,2024-03-15,US,desktop,organic
4722,2024-02-21,UK,Mobile,organic
4723,2024-02-02,US,Mobile,organic
4724,2024-02-15,UK,MOBILE,organic
4725,2024-03-11,India,mobile,organic
4726,2024-03-15,India,Mobile,ads
4727,2024-03-01,,mobile,referral
4728,2024-02-17,UK,MOBILE,organic
4729,2024-01-12,UK,desktop,organic
4730,2024-02-06,UK,Mobile,ads
4731,2024-03-30,UK,mobile,ads
4732,2024-01-01,US,Mobile,organic
4733,2024-01-31,US,desktop,organic
4734,2024-03-06,India,Mobile,organic
4735,2024-03-17,US,Mobile,ads
4736,2024-02-07,US,Mobile,organic
4737,2024-02-25,UK,MOBILE,referral
4738,2024-02-27,US,MOBILE,ads
4739,2024-03-27,India,MOBILE,organic
4740,2024-01-19,US,desktop,organic
4741,2024-03-06,India,Mobile,ads
4742,2024-01-01,US,Mobile,organic
4743,2024-01-30,US,Mobile,organic
4744,2024-03-29,UK,MOBILE,referral
4745,2024-02-05,UK,MOBILE,ads
4746,2024-03-08,India,Mobile,organic
4747,2024-02-28,India,mobile,ads
4748,2024-03-25,India,mobile,organic
4749,2024-01-11,US,Mobile,referral
4750,2024-01-26,US,MOBILE,organic
4751,2024-01-10,India,MOBILE,organic
4752,2024-01-20,UK,desktop,organic
4753,2024-01-09,,MOBILE,referral
4754,2024-03-24,India,desktop,organic
4755,2024-02-01,UK,Mobile,ads
4756,2024-02-22,US,MOBILE,organic
4757,2024-02-11,,desktop,organic
4758,2024-03-09,UK,Mobile,ads
4759,2024-02-02,,desktop,organic
4760,2024-01-05,UK,desktop,referral
4761,2024-02-21,India,desktop,ads
4762,2024-03-17,UK,mobile,referral
4763,2024-01-15,India,mobile,ads
4764,2024-02-16,US,MOBILE,ads
4765,2024-01-10,UK,mobile,organic
4766,2024-01-30,India,Mobile,organic
4767,2024-01-19,US,MOBILE,ads
4768,2024-03-19,UK,desktop,organic
4769,2024-03-10,UK,desktop,ads
4770,2024-02-24,India,mobile,referral
4771,2024-02-12,US,desktop,organic
4772,2024-03-02,UK,desktop,organic
4773,2024-03-13,US,mobile,referral
4774,2024-01-04,UK,desktop,organic
4775,2024-02-05,UK,desktop,referral
4776,2024-02-16,UK,MOBILE,organic
4777,2024-03-29,,mobile,ads
4778,2024-03-09,US,MOBILE,referral
4779,2024-02-17,US,MOBILE,referral
4780,2024-01-16,India,desktop,organic
4781,2024-03-21,India,MOBILE,organic
4782,2024-02-02,US,Mobile,ads
4783,2024-01-07,UK,desktop,organic
4784,2024-03-23,India,desktop,organic
4785,2024-01-12,,Mobile,organic
4786,2024-01-25,UK,mobile,referral
4787,2024-01-06,US,desktop,ads
4788,2024-01-16,India,Mobile,organic
4789,2024-02-24,UK,desktop,organic
4790,2024-03-08,India,desktop,referral
4791,2024-02-16,US,MOBILE,referral
4792,2024-01-19,UK,mobile,organic
4793,2024-01-13,India,MOBILE,organic
4794,2024-03-10,US,MOBILE,referral
4795,2024-03-14,US,Mobile,referral
4796,2024-02-05,India,desktop,referral
4797,2024-01-03,India,desktop,ads
4798,2024-03-09,India,mobile,organic
4799,2024-03-22,UK,desktop,organic
4800,2024-03-19,UK,mobile,referral
4801,2024-03-07,India,Mobile,referral
4802,2024-01-28,UK,Mobile,referral
4803,2024-03-15,UK,mobile,organic
4804,2024-03-16,India,MOBILE,referral
4805,2024-02-02,US,mobile,organic
4806,2024-03-14,US,MOBILE,organic
4807,2024-03-02,US,mobile,ads
4808,2024-01-22,India,Mobile,organic
4809,2024-03-15,UK,Mobile,referral
4810,2024-02-02,US,Mobile,organic
4811,2024-02-07,US,Mobile,organic
4812,2024-03-14,UK,desktop,organic
4813,2024-03-28,UK,Mobile,organic
4814,2024-01-06,US,desktop,organic
4815,2024-03-23,UK,desktop,ads
4816,2024-01-12,US,MOBILE,organic
4817,2024-01-04,UK,MOBILE,organic
4818,2024-02-18,,Mobile,organic
4819,2024-01-21,US,mobile,organic
4820,2024-01-28,,MOBILE,organic
4821,2024-02-21,UK,desktop,ads
4822,2024-03-24,UK,Mobile,organic
4823,2024-02-28,US,desktop,organic
4824,2024-01-27,US,desktop,organic
4825,2024-02-27,US,desktop,referral
4826,2024-01-18,UK,mobile,organic
4827,2024-01-04,UK,MOBILE,referral
4828,2024-02-13,India,Mobile,ads
4829,2024-03-30,UK,desktop,ads
4830,2024-01-16,UK,MOBILE,ads
4831,2024-02-07,UK,desktop,ads
4832,2024-02-20,UK,MOBILE,organic
4833,2024-01-13,India,desktop,organic
4834,2024-02-19,UK,mobile,organic
4835,2024-01-08,UK,mobile,organic
4836,2024-03-03,UK,Mobile,organic
4837,2024-01-09,US,MOBILE,organic
4838,2024-01-08,India,mobile,organic
4839,2024-02-22,US,Mobile,referral
4840,2024-02-26,India,Mobile,referral
4841,2024-01-10,US,MOBILE,ads
4842,2024-02-18,US,Mobile,organic
4843,2024-02-25,India,Mobile,referral
4844,2024-01-09,India,mobile,organic
4845,2024-01-08,India,Mobile,organic
4846,2024-02-19,,mobile,referral
4847,2024-03-07,India,desktop,ads
4848,2024-02-22,UK,Mobile,organic
4849,2024-03-26,UK,Mobile,ads
4850,2024-03-13,US,Mobile,organic
4851,2024-03-26,India,mobile,ads
4852,2024-03-10,,desktop,organic
4853,2024-03-01,US,MOBILE,ads
4854,2024-02-04,US,mobile,ads
4855,2024-03-03,India,MOBILE,organic
4856,2024-02-24,US,Mobile,referral
4857,2024-03-14,US,MOBILE,organic
4858,2024-01-17,UK,Mobile,ads
4859,2024-03-17,US,desktop,organic
4860,2024-01-07,India,desktop,ads
4861,2024-01-10,US,mobile,referral
4862,2024-03-18,US,MOBILE,organic
4863,2024-02-06,US,mobile,organic
4864,2024-03-05,India,Mobile,ads
4865,2024-03-18,US,desktop,referral
4866,2024-03-10,US,desktop,ads
4867,2024-02-23,,mobile,organic
4868,2024-02-25,India,desktop,organic
4869,2024-01-02,UK,mobile,organic
4870,2024-02-10,India,MOBILE,organic
4871,2024-03-29,UK,MOBILE,ads
4872,2024-02-20,,desktop,organic
4873,2024-02-17,India,MOBILE,ads
4874,2024-02-19,UK,mobile,organic
4875,2024-01-21,UK,mobile,organic
4876,2024-02-10,,desktop,organic
4877,2024-02-04,US,Mobile,referral
4878,2024-02-20,US,MOBILE,referral
4879,2024-02-19,US,Mobile,organic
4880,2024-01-20,UK,desktop,referral
4881,2024-02-25,US,MOBILE,organic
4882,2024-02-06,US,mobile,organic
4883,2024-02-13,India,desktop,organic
4884,2024-03-04,India,MOBILE,referral
4885,2024-01-18,US,mobile,referral
4886,2024-02-08,UK,desktop,organic
4887,2024-03-16,US,mobile,organic
4888,2024-01-08,UK,Mobile,ads
4889,2024-03-13,US,MOBILE,referral
4890,2024-01-01,US,mobile,organic
4891,2024-01-22,US,desktop,organic
4892,2024-03-24,US,MOBILE,organic
4893,2024-01-10,US,desktop,ads
4894,2024-01-09,India,mobile,ads
4895,2024-01-24,,MOBILE,ads
4896,2024-03-06,UK,MOBILE,referral
4897,2024-03-23,US,Mobile,ads
4898,2024-02-01,US,mobile,referral
4899,2024-02-25,India,MOBILE,referral
4900,2024-03-21,UK,MOBILE,ads
4901,2024-01-11,US,MOBILE,referral
4902,2024-01-27,US,MOBILE,organic
4903,2024-02-28,UK,MOBILE,organic
4904,2024-02-17,India,Mobile,organic
4905,2024-01-06,India,Mobile,organic
4906,2024-01-08,India,mobile,organic
4907,2024-01-28,UK,MOBILE,ads
4908,2024-03-01,UK,MOBILE,organic
4909,2024-02-03,UK,desktop,organic
4910,2024-01-25,UK,desktop,referral
4911,2024-03-11,US,mobile,ads
4912,2024-02-15,India,desktop,organic
4913,2024-03-18,UK,Mobile,organic
4914,2024-03-19,US,mobile,ads
4915,2024-01-02,US,desktop,organic
4916,2024-01-15,US,mobile,organic
4917,2024-01-09,India,desktop,organic
4918,2024-02-18,US,MOBILE,ads
4919,2024-01-08,US,desktop,organic
4920,2024-02-05,UK,MOBILE,organic
4921,2024-03-20,UK,mobile,organic
4922,2024-01-24,UK,MOBILE,organic
4923,2024-01-07,US,MOBILE,ads
4924,2024-01-05,US,desktop,organic
4925,2024-03-19,India,mobile,referral
4926,2024-01-24,US,Mobile,referral
4927,2024-02-17,US,desktop,referral
4928,2024-02-19,India,desktop,organic
4929,2024-03-29,US,MOBILE,organic
4930,2024-03-11,UK,MOBILE,organic
4931,2024-03-21,UK,desktop,organic
4932,2024-02-21,UK,mobile,organic
4933,2024-01-03,UK,desktop,referral
4934,2024-02-18,India,mobile,ads
4935,2024-01-22,India,Mobile,organic
4936,2024-03-02,UK,MOBILE,referral
4937,2024-01-25,US,MOBILE,organic
4938,2024-01-18,US,MOBILE,ads
4939,2024-02-18,UK,Mobile,ads
4940,2024-01-27,India,MOBILE,organic
4941,2024-02-03,UK,MOBILE,ads
4942,2024-01-05,UK,MOBILE,organic
4943,2024-02-05,UK,desktop,organic
4944,2024-01-04,India,mobile,organic
4945,2024-02-06,UK,Mobile,referral
4946,2024-03-27,UK,Mobile,organic
4947,2024-01-13,US,MOBILE,organic
4948,2024-01-03,UK,desktop,organic
4949,2024-02-27,US,mobile,ads
4950,2024-01-31,India,Mobile,organic
4951,2024-03-13,US,MOBILE,organic
4952,2024-02-10,India,desktop,organic
4953,2024-02-09,India,MOBILE,organic
4954,2024-02-29,US,mobile,referral
4955,2024-01-06,UK,desktop,organic
4956,2024-01-12,India,desktop,organic
4957,2024-01-08,US,MOBILE,organic
4958,2024-02-14,India,mobile,ads
4959,2024-03-05,India,mobile,organic
4960,2024-01-13,UK,Mobile,organic
4961,2024-02-02,UK,Mobile,ads
4962,2024-01-24,UK,mobile,ads
4963,2024-02-22,US,desktop,organic
4964,2024-02-29,India,mobile,organic
4965,2024-01-26,US,MOBILE,organic
4966,2024-02-27,India,mobile,referral
4967,2024-03-22,India,MOBILE,organic
4968,2024-01-04,US,mobile,ads
4969,2024-01-28,US,mobile,organic
4970,2024-03-01,UK,desktop,referral
4971,2024-02-14,India,MOBILE,organic
4972,2024-03-03,India,mobile,organic
4973,2024-01-10,India,mobile,organic
4974,2024-01-12,US,desktop,organic
4975,2024-03-13,India,desktop,organic
4976,2024-03-24,US,desktop,referral
4977,2024-01-16,US,Mobile,organic
4978,2024-02-01,India,desktop,organic
4979,2024-02-07,UK,mobile,ads
4980,2024-03-17,India,mobile,organic
4981,2024-01-28,India,desktop,organic
4982,2024-02-09,US,desktop,referral
4983,2024-03-29,US,Mobile,organic
4984,2024-02-03,India,mobile,organic
4985,2024-02-13,US,MOBILE,organic
4986,2024-02-28,India,MOBILE,organic
4987,2024-01-16,India,MOBILE,ads
4988,2024-02-06,India,mobile,referral
4989,2024-01-06,UK,mobile,ads
4990,2024-02-06,India,mobile,ads
4991,2024-03-17,US,desktop,referral
4992,2024-01-22,UK,mobile,ads
4993,2024-01-03,India,mobile,referral
4994,2024-02-11,India,Mobile,ads
4995,2024-03-07,UK,Mobile,referral
4996,2024-02-18,,MOBILE,organic
4997,2024-03-18,US,Mobile,organic
4998,2024-03-06,India,Mobile,ads
4999,2024-03-23,US,desktop,organic
5000,2024-02-15,US,mobile,referral
5001,2024-03-21,UK,mobile,referral
5002,2024-02-08,India,MOBILE,organic
5003,2024-02-25,India,Mobile,ads
5004,2024-02-07,India,MOBILE,referral
5005,2024-02-23,,MOBILE,referral
5006,2024-03-28,UK,MOBILE,ads
5007,2024-03-20,,desktop,ads
5008,2024-02-03,India,mobile,organic
5009,2024-01-14,UK,Mobile,ads
5010,2024-03-23,India,MOBILE,ads
5011,2024-03-22,UK,desktop,organic
5012,2024-03-22,UK,mobile,ads
5013,2024-03-25,US,mobile,referral
5014,2024-02-19,India,mobile,organic
5015,2024-03-12,India,desktop,organic
5016,2024-02-10,UK,Mobile,referral
5017,2024-01-31,India,desktop,organic
5018,2024-03-19,US,desktop,ads
5019,2024-01-11,UK,Mobile,ads
5020,2024-02-07,US,mobile,organic
5021,2024-01-09,India,Mobile,organic
5022,2024-02-02,,Mobile,referral
5023,2024-01-29,US,desktop,ads
5024,2024-02-01,,Mobile,ads
5025,2024-02-25,US,desktop,referral
5026,2024-03-23,US,Mobile,organic
5027,2024-01-20,US,Mobile,ads
5028,2024-03-19,India,Mobile,organic
5029,2024-01-29,UK,desktop,organic
5030,2024-02-01,UK,Mobile,organic
5031,2024-02-05,US,Mobile,organic
5032,2024-02-25,US,MOBILE,referral
5033,2024-03-21,India,MOBILE,referral
5034,2024-02-26,UK,desktop,referral
5035,2024-02-21,US,MOBILE,ads
5036,2024-02-23,UK,desktop,organic
5037,2024-01-10,UK,mobile,referral
5038,2024-01-29,US,Mobile,organic
5039,2024-01-10,US,desktop,referral
5040,2024-01-14,,desktop,organic
5041,2024-03-07,,MOBILE,organic
5042,2024-01-26,UK,mobile,organic
5043,2024-01-11,UK,mobile,organic
5044,2024-02-23,US,desktop,ads
5045,2024-02-12,US,mobile,organic
5046,2024-03-27,UK,mobile,ads
5047,2024-02-13,US,desktop,referral
5048,2024-01-11,US,Mobile,organic
5049,2024-03-30,UK,mobile,organic
5050,2024-03-12,UK,desktop,referral
5051,2024-01-06,UK,MOBILE,organic
5052,2024-02-27,India,MOBILE,referral
5053,2024-02-21,India,desktop,organic
5054,2024-03-13,UK,mobile,organic
5055,2024-01-08,US,mobile,ads
5056,2024-02-12,India,desktop,referral
5057,2024-01-04,UK,mobile,ads
5058,2024-03-15,UK,Mobile,ads
5059,2024-01-07,India,MOBILE,referral
5060,2024-02-16,India,mobile,organic
5061,2024-02-04,UK,mobile,ads
5062,2024-02-26,India,Mobile,organic
5063,2024-03-14,UK,MOBILE,organic
5064,2024-02-07,,Mobile,ads
5065,2024-03-10,US,mobile,ads
5066,2024-03-26,US,desktop,organic
5067,2024-03-23,US,Mobile,referral
5068,2024-01-02,,MOBILE,ads
5069,2024-03-24,UK,MOBILE,organic
5070,2024-01-26,UK,MOBILE,ads
5071,2024-03-14,UK,mobile,organic
5072,2024-01-05,UK,desktop,organic
5073,2024-02-21,India,Mobile,ads
5074,2024-03-03,US,Mobile,organic
5075,2024-02-11,UK,desktop,organic
5076,2024-01-07,UK,MOBILE,organic
5077,2024-03-13,UK,mobile,ads
5078,2024-02-01,UK,mobile,ads
5079,2024-02-27,UK,desktop,ads
5080,2024-02-20,UK,desktop,referral
5081,2024-02-03,UK,mobile,referral
5082,2024-03-03,UK,desktop,organic
5083,2024-01-05,US,MOBILE,ads
5084,2024-02-13,UK,Mobile,organic
5085,2024-01-02,UK,desktop,referral
5086,2024-03-15,India,mobile,organic
5087,2024-02-03,India,mobile,ads
5088,2024-01-12,India,mobile,organic
5089,2024-02-02,UK,Mobile,ads
5090,2024-02-20,UK,mobile,organic
5091,2024-01-23,India,mobile,ads
5092,2024-02-27,India,Mobile,organic
5093,2024-02-26,UK,MOBILE,referral
5094,2024-03-23,India,desktop,ads
5095,2024-03-28,US,Mobile,organic
5096,2024-02-05,UK,Mobile,referral
5097,2024-03-13,,mobile,organic
5098,2024-02-24,US,desktop,ads
5099,2024-01-22,India,Mobile,ads
5100,2024-01-01,UK,mobile,ads
5101,2024-01-22,US,desktop,organic
5102,2024-02-22,US,MOBILE,organic
5103,2024-03-05,UK,MOBILE,ads
5104,2024-03-02,,Mobile,organic
5105,2024-02-21,India,desktop,organic
5106,2024-01-02,UK,MOBILE,organic
5107,2024-03-21,US,desktop,referral
5108,2024-03-24,US,desktop,organic
5109,2024-03-11,UK,desktop,referral
5110,2024-03-22,India,desktop,organic
5111,2024-03-15,India,desktop,organic
5112,2024-02-02,US,MOBILE,organic
5113,2024-03-02,India,mobile,organic
5114,2024-01-11,US,mobile,organic
5115,2024-03-03,India,mobile,organic
5116,2024-03-09,US,desktop,ads
5117,2024-03-08,India,MOBILE,organic
5118,2024-03-14,India,Mobile,organic
5119,2024-03-26,UK,mobile,organic
5120,2024-02-23,,desktop,referral
5121,2024-02-24,,desktop,ads
5122,2024-01-22,US,MOBILE,organic
5123,2024-02-16,UK,MOBILE,organic
5124,2024-01-22,US,desktop,organic
5125,2024-01-15,UK,desktop,ads
5126,2024-01-13,US,mobile,ads
5127,2024-02-08,UK,MOBILE,organic
5128,2024-01-15,UK,desktop,organic
5129,2024-02-21,UK,Mobile,referral
5130,2024-02-15,India,Mobile,ads
5131,2024-01-01,US,mobile,ads
5132,2024-01-09,US,mobile,organic
5133,2024-03-14,UK,Mobile,referral
5134,2024-02-06,US,MOBILE,organic
5135,2024-03-30,UK,MOBILE,organic
5136,2024-01-15,UK,desktop,organic
5137,2024-01-19,US,desktop,organic
5138,2024-02-24,India,MOBILE,ads
5139,2024-02-12,,desktop,ads
5140,2024-03-14,India,Mobile,organic
5141,2024-01-03,US,MOBILE,ads
5142,2024-03-18,UK,MOBILE,organic
5143,2024-03-16,US,MOBILE,organic
5144,2024-01-28,US,Mobile,organic
5145,2024-03-28,India,Mobile,organic
5146,2024-03-07,US,Mobile,organic
5147,2024-01-06,US,Mobile,ads
5148,2024-02-21,US,desktop,organic
5149,2024-01-14,US,MOBILE,organic
5150,2024-01-23,India,Mobile,referral
5151,2024-03-28,US,mobile,referral
5152,2024-02-29,US,mobile,organic
5153,2024-02-08,US,Mobile,ads
5154,2024-01-20,US,mobile,organic
5155,2024-03-24,US,Mobile,organic
5156,2024-01-18,India,mobile,ads
5157,2024-01-18,US,MOBILE,referral
5158,2024-02-07,India,desktop,referral
5159,2024-03-26,US,mobile,organic
5160,2024-03-25,US,MOBILE,ads
5161,2024-01-12,,desktop,organic
5162,2024-01-06,UK,MOBILE,referral
5163,2024-01-31,India,mobile,organic
5164,2024-01-10,US,desktop,organic
5165,2024-02-24,US,Mobile,organic
5166,2024-03-26,US,desktop,ads
5167,2024-02-23,,MOBILE,ads
5168,2024-02-11,India,mobile,organic
5169,2024-02-08,US,mobile,ads
5170,2024-01-07,UK,Mobile,organic
5171,2024-02-25,US,desktop,ads
5172,2024-03-17,UK,MOBILE,organic
5173,2024-01-15,UK,desktop,ads
5174,2024-02-12,UK,Mobile,organic
5175,2024-03-01,US,desktop,referral
5176,2024-02-11,UK,Mobile,organic
5177,2024-01-11,UK,mobile,organic
5178,2024-02-15,US,desktop,referral
5179,2024-02-08,UK,desktop,ads
5180,2024-02-28,US,Mobile,organic
5181,2024-03-10,UK,mobile,organic
5182,2024-03-01,,Mobile,organic
5183,2024-01-16,UK,MOBILE,organic
5184,2024-01-19,UK,mobile,ads
5185,2024-01-23,India,desktop,ads
5186,2024-03-07,US,desktop,ads
5187,2024-01-17,India,MOBILE,organic
5188,2024-02-08,UK,MOBILE,ads
5189,2024-02-26,US,Mobile,ads
5190,2024-03-20,India,mobile,ads
5191,2024-01-11,,Mobile,ads
5192,2024-03-07,UK,MOBILE,ads
5193,2024-02-10,US,mobile,referral
5194,2024-02-05,India,mobile,organic
5195,2024-01-30,US,Mobile,referral
5196,2024-02-05,UK,mobile,organic
5197,2024-02-24,UK,Mobile,ads
5198,2024-01-22,US,mobile,ads
5199,2024-02-23,UK,MOBILE,organic
5200,2024-01-16,UK,mobile,organic
5201,2024-03-17,US,mobile,referral
5202,2024-03-11,US,MOBILE,organic
5203,2024-03-03,UK,desktop,referral
5204,2024-02-20,UK,Mobile,ads
5205,2024-02-03,UK,desktop,ads
5206,2024-01-15,US,MOBILE,ads
5207,2024-03-22,,Mobile,ads
5208,2024-01-16,US,desktop,referral
5209,2024-01-16,India,desktop,referral
5210,2024-03-08,UK,MOBILE,ads
5211,2024-03-08,India,Mobile,ads
5212,2024-01-20,UK,desktop,organic
5213,2024-03-16,UK,MOBILE,organic
5214,2024-01-22,India,MOBILE,organic
5215,2024-03-26,India,mobile,referral
5216,2024-01-03,US,desktop,ads
5217,2024-02-23,US,desktop,ads
5218,2024-02-15,UK,MOBILE,referral
5219,2024-02-03,UK,Mobile,referral
5220,2024-01-19,India,desktop,organic
5221,2024-03-20,UK,MOBILE,organic
5222,2024-03-03,UK,MOBILE,ads
5223,2024-01-05,UK,desktop,organic
5224,2024-01-12,US,MOBILE,ads
5225,2024-02-13,India,Mobile,organic
5226,2024-03-21,UK,mobile,ads
5227,2024-02-11,UK,desktop,organic
5228,2024-03-27,UK,Mobile,organic
5229,2024-03-29,US,MOBILE,organic
5230,2024-01-13,UK,mobile,referral
5231,2024-03-10,UK,Mobile,ads
5232,2024-01-23,UK,Mobile,organic
5233,2024-02-03,UK,mobile,ads
5234,2024-02-01,UK,MOBILE,organic
5235,2024-01-17,US,mobile,organic
5236,2024-01-28,UK,desktop,ads
5237,2024-02-19,US,Mobile,referral
5238,2024-03-07,India,MOBILE,ads
5239,2024-03-23,UK,MOBILE,referral
5240,2024-01-03,US,Mobile,organic
5241,2024-01-18,US,desktop,ads
5242,2024-01-09,US,mobile,referral
5243,2024-03-03,UK,MOBILE,referral
5244,2024-03-14,India,desktop,organic
5245,2024-01-10,India,Mobile,organic
5246,2024-02-10,US,mobile,ads
5247,2024-03-21,UK,desktop,referral
5248,2024-02-14,UK,MOBILE,referral
5249,2024-02-20,US,desktop,ads
5250,2024-03-01,UK,mobile,organic
5251,2024-01-09,UK,Mobile,organic
5252,2024-02-13,US,desktop,organic
5253,2024-01-16,US,MOBILE,ads
5254,2024-01-08,US,MOBILE,ads
5255,2024-03-20,UK,Mobile,ads
5256,2024-03-19,India,desktop,ads
5257,2024-01-04,India,Mobile,ads
5258,2024-02-16,India,desktop,ads
5259,2024-02-17,UK,MOBILE,organic
5260,2024-02-15,UK,MOBILE,organic
5261,2024-03-12,US,desktop,referral
5262,2024-03-05,India,MOBILE,ads
5263,2024-03-29,UK,desktop,referral
5264,2024-01-17,UK,desktop,organic
5265,2024-03-29,US,MOBILE,referral
5266,2024-01-18,US,mobile,ads
5267,2024-02-27,India,Mobile,ads
5268,2024-01-23,India,MOBILE,organic
5269,2024-03-06,US,MOBILE,referral
5270,2024-02-26,US,MOBILE,ads
5271,2024-03-03,US,Mobile,ads
5272,2024-01-29,US,Mobile,organic
5273,2024-02-29,,desktop,referral
5274,2024-03-11,India,mobile,ads
5275,2024-02-11,UK,mobile,ads
5276,2024-01-08,India,mobile,ads
5277,2024-02-22,UK,mobile,organic
5278,2024-01-11,US,desktop,referral
5279,2024-02-18,,mobile,referral
5280,2024-01-21,UK,mobile,referral
5281,2024-01-24,UK,MOBILE,organic
5282,2024-03-30,US,desktop,referral
5283,2024-01-05,,desktop,ads
